Energy Usage Information,,
,,
,,
Meter Reading Information,,
Type of readings: Electricity,,
,,
Summary of Electric Power Usage Information*,,
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. ",,
,,
Detailed Usage,,
Start date: 2019-09-30 23:00:00  for 123 days,,
,,
Data for period starting: 2019-10-01 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-03 00:00:00 to 2019-12-03 01:00:00,1.473,
2019-12-03 01:00:00 to 2019-12-03 02:00:00,1.463,
2019-12-03 02:00:00 to 2019-12-03 03:00:00,1.217,
2019-12-03 03:00:00 to 2019-12-03 04:00:00,1.45,
2019-12-03 04:00:00 to 2019-12-03 05:00:00,1.227,
2019-12-03 05:00:00 to 2019-12-03 06:00:00,1.68,
2019-12-03 06:00:00 to 2019-12-03 07:00:00,1.91,
2019-12-03 07:00:00 to 2019-12-03 08:00:00,1.96,
2019-12-03 08:00:00 to 2019-12-03 09:00:00,1.703,
2019-12-03 09:00:00 to 2019-12-03 10:00:00,1.567,
2019-12-03 10:00:00 to 2019-12-03 11:00:00,1.563,
2019-12-03 11:00:00 to 2019-12-03 12:00:00,1.837,
2019-12-03 12:00:00 to 2019-12-03 13:00:00,1.42,
2019-12-03 13:00:00 to 2019-12-03 14:00:00,1.377,
2019-12-03 14:00:00 to 2019-12-03 15:00:00,2.053,
2019-12-03 15:00:00 to 2019-12-03 16:00:00,1.783,
2019-12-03 16:00:00 to 2019-12-03 17:00:00,2.69,
2019-12-03 17:00:00 to 2019-12-03 18:00:00,2.567,
2019-12-03 18:00:00 to 2019-12-03 19:00:00,3.543,
2019-12-03 19:00:00 to 2019-12-03 20:00:00,4.247,
2019-12-03 20:00:00 to 2019-12-03 21:00:00,2.89,
2019-12-03 21:00:00 to 2019-12-03 22:00:00,2.5,
2019-12-03 22:00:00 to 2019-12-03 23:00:00,2.42,
2019-12-03 23:00:00 to 2019-12-04 00:00:00,1.767,
,,
Data for period starting: 2019-12-04 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-04 00:00:00 to 2019-12-04 01:00:00,1.297,
2019-12-04 01:00:00 to 2019-12-04 02:00:00,1.78,
2019-12-04 02:00:00 to 2019-12-04 03:00:00,1.64,
2019-12-04 03:00:00 to 2019-12-04 04:00:00,1.397,
2019-12-04 04:00:00 to 2019-12-04 05:00:00,1.46,
2019-12-04 05:00:00 to 2019-12-04 06:00:00,1.217,
2019-12-04 06:00:00 to 2019-12-04 07:00:00,1.533,
2019-12-04 07:00:00 to 2019-12-04 08:00:00,1.683,
2019-12-04 08:00:00 to 2019-12-04 09:00:00,1.963,
2019-12-04 09:00:00 to 2019-12-04 10:00:00,1.627,
2019-12-04 10:00:00 to 2019-12-04 11:00:00,2.36,
2019-12-04 11:00:00 to 2019-12-04 12:00:00,1.667,
2019-12-04 12:00:00 to 2019-12-04 13:00:00,1.64,
2019-12-04 13:00:00 to 2019-12-04 14:00:00,1.593,
2019-12-04 14:00:00 to 2019-12-04 15:00:00,1.177,
2019-12-04 15:00:00 to 2019-12-04 16:00:00,1.2,
2019-12-04 16:00:00 to 2019-12-04 17:00:00,1.343,
2019-12-04 17:00:00 to 2019-12-04 18:00:00,1.563,
2019-12-04 18:00:00 to 2019-12-04 19:00:00,2.573,
2019-12-04 19:00:00 to 2019-12-04 20:00:00,2.707,
2019-12-04 20:00:00 to 2019-12-04 21:00:00,3.03,
2019-12-04 21:00:00 to 2019-12-04 22:00:00,2.94,
2019-12-04 22:00:00 to 2019-12-04 23:00:00,3.567,
2019-12-04 23:00:00 to 2019-12-05 00:00:00,1.907,
,,
Data for period starting: 2019-12-05 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-05 00:00:00 to 2019-12-05 01:00:00,1.717,
2019-12-05 01:00:00 to 2019-12-05 02:00:00,1.247,
2019-12-05 02:00:00 to 2019-12-05 03:00:00,1.193,
2019-12-05 03:00:00 to 2019-12-05 04:00:00,1.42,
2019-12-05 04:00:00 to 2019-12-05 05:00:00,1.453,
2019-12-05 05:00:00 to 2019-12-05 06:00:00,1.217,
2019-12-05 06:00:00 to 2019-12-05 07:00:00,2.103,
2019-12-05 07:00:00 to 2019-12-05 08:00:00,1.727,
2019-12-05 08:00:00 to 2019-12-05 09:00:00,1.193,
2019-12-05 09:00:00 to 2019-12-05 10:00:00,1.557,
2019-12-05 10:00:00 to 2019-12-05 11:00:00,2.317,
2019-12-05 11:00:00 to 2019-12-05 12:00:00,1.587,
2019-12-05 12:00:00 to 2019-12-05 13:00:00,1.63,
2019-12-05 13:00:00 to 2019-12-05 14:00:00,1.487,
2019-12-05 14:00:00 to 2019-12-05 15:00:00,1.353,
2019-12-05 15:00:00 to 2019-12-05 16:00:00,1.13,
2019-12-05 16:00:00 to 2019-12-05 17:00:00,1.16,
2019-12-05 17:00:00 to 2019-12-05 18:00:00,2.147,
2019-12-05 18:00:00 to 2019-12-05 19:00:00,2.417,
2019-12-05 19:00:00 to 2019-12-05 20:00:00,2.65,
2019-12-05 20:00:00 to 2019-12-05 21:00:00,4.093,
2019-12-05 21:00:00 to 2019-12-05 22:00:00,3.903,
2019-12-05 22:00:00 to 2019-12-05 23:00:00,2.823,
2019-12-05 23:00:00 to 2019-12-06 00:00:00,2.623,
,,
Data for period starting: 2019-12-06 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-06 00:00:00 to 2019-12-06 01:00:00,2.307,
2019-12-06 01:00:00 to 2019-12-06 02:00:00,1.37,
2019-12-06 02:00:00 to 2019-12-06 03:00:00,1.66,
2019-12-06 03:00:00 to 2019-12-06 04:00:00,1.327,
2019-12-06 04:00:00 to 2019-12-06 05:00:00,1.647,
2019-12-06 05:00:00 to 2019-12-06 06:00:00,1.423,
2019-12-06 06:00:00 to 2019-12-06 07:00:00,1.77,
2019-12-06 07:00:00 to 2019-12-06 08:00:00,2.433,
2019-12-06 08:00:00 to 2019-12-06 09:00:00,2.54,
2019-12-06 09:00:00 to 2019-12-06 10:00:00,1.35,
2019-12-06 10:00:00 to 2019-12-06 11:00:00,1.94,
2019-12-06 11:00:00 to 2019-12-06 12:00:00,1.6,
2019-12-06 12:00:00 to 2019-12-06 13:00:00,2.887,
2019-12-06 13:00:00 to 2019-12-06 14:00:00,2.217,
2019-12-06 14:00:00 to 2019-12-06 15:00:00,1.203,
2019-12-06 15:00:00 to 2019-12-06 16:00:00,1.04,
2019-12-06 16:00:00 to 2019-12-06 17:00:00,1.163,
2019-12-06 17:00:00 to 2019-12-06 18:00:00,1.42,
2019-12-06 18:00:00 to 2019-12-06 19:00:00,2.623,
2019-12-06 19:00:00 to 2019-12-06 20:00:00,3.003,
2019-12-06 20:00:00 to 2019-12-06 21:00:00,2.607,
2019-12-06 21:00:00 to 2019-12-06 22:00:00,2.31,
2019-12-06 22:00:00 to 2019-12-06 23:00:00,2.623,
2019-12-06 23:00:00 to 2019-12-07 00:00:00,2.157,
,,
Data for period starting: 2019-12-07 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-07 00:00:00 to 2019-12-07 01:00:00,1.27,
2019-12-07 01:00:00 to 2019-12-07 02:00:00,1.38,
2019-12-07 02:00:00 to 2019-12-07 03:00:00,1.543,
2019-12-07 03:00:00 to 2019-12-07 04:00:00,1.203,
2019-12-07 04:00:00 to 2019-12-07 05:00:00,1.223,
2019-12-07 05:00:00 to 2019-12-07 06:00:00,1.467,
2019-12-07 06:00:00 to 2019-12-07 07:00:00,1.773,
2019-12-07 07:00:00 to 2019-12-07 08:00:00,1.833,
2019-12-07 08:00:00 to 2019-12-07 09:00:00,1.267,
2019-12-07 09:00:00 to 2019-12-07 10:00:00,1.13,
2019-12-07 10:00:00 to 2019-12-07 11:00:00,1.16,
2019-12-07 11:00:00 to 2019-12-07 12:00:00,1.64,
2019-12-07 12:00:00 to 2019-12-07 13:00:00,1.52,
2019-12-07 13:00:00 to 2019-12-07 14:00:00,2.637,
2019-12-07 14:00:00 to 2019-12-07 15:00:00,1.41,
2019-12-07 15:00:00 to 2019-12-07 16:00:00,1.343,
2019-12-07 16:00:00 to 2019-12-07 17:00:00,2.007,
2019-12-07 17:00:00 to 2019-12-07 18:00:00,4.35,
2019-12-07 18:00:00 to 2019-12-07 19:00:00,2.61,
2019-12-07 19:00:00 to 2019-12-07 20:00:00,2.673,
2019-12-07 20:00:00 to 2019-12-07 21:00:00,2.643,
2019-12-07 21:00:00 to 2019-12-07 22:00:00,2.207,
2019-12-07 22:00:00 to 2019-12-07 23:00:00,1.71,
2019-12-07 23:00:00 to 2019-12-08 00:00:00,1.76,
,,
Data for period starting: 2019-12-08 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-08 00:00:00 to 2019-12-08 01:00:00,1.483,
2019-12-08 01:00:00 to 2019-12-08 02:00:00,1.157,
2019-12-08 02:00:00 to 2019-12-08 03:00:00,1.11,
2019-12-08 03:00:00 to 2019-12-08 04:00:00,1.163,
2019-12-08 04:00:00 to 2019-12-08 05:00:00,1.277,
2019-12-08 05:00:00 to 2019-12-08 06:00:00,1.483,
2019-12-08 06:00:00 to 2019-12-08 07:00:00,1.41,
2019-12-08 07:00:00 to 2019-12-08 08:00:00,1.657,
2019-12-08 08:00:00 to 2019-12-08 09:00:00,1.27,
2019-12-08 09:00:00 to 2019-12-08 10:00:00,1.26,
2019-12-08 10:00:00 to 2019-12-08 11:00:00,1.353,
2019-12-08 11:00:00 to 2019-12-08 12:00:00,3.13,
2019-12-08 12:00:00 to 2019-12-08 13:00:00,2.377,
2019-12-08 13:00:00 to 2019-12-08 14:00:00,2.863,
2019-12-08 14:00:00 to 2019-12-08 15:00:00,3.33,
2019-12-08 15:00:00 to 2019-12-08 16:00:00,3.077,
2019-12-08 16:00:00 to 2019-12-08 17:00:00,2.307,
2019-12-08 17:00:00 to 2019-12-08 18:00:00,2.423,
2019-12-08 18:00:00 to 2019-12-08 19:00:00,3.01,
2019-12-08 19:00:00 to 2019-12-08 20:00:00,2.61,
2019-12-08 20:00:00 to 2019-12-08 21:00:00,2.443,
2019-12-08 21:00:00 to 2019-12-08 22:00:00,2.52,
2019-12-08 22:00:00 to 2019-12-08 23:00:00,2.66,
2019-12-08 23:00:00 to 2019-12-09 00:00:00,1.99,
,,
Data for period starting: 2019-12-09 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-09 00:00:00 to 2019-12-09 01:00:00,1.277,
2019-12-09 01:00:00 to 2019-12-09 02:00:00,1.55,
2019-12-09 02:00:00 to 2019-12-09 03:00:00,1.46,
2019-12-09 03:00:00 to 2019-12-09 04:00:00,1.283,
2019-12-09 04:00:00 to 2019-12-09 05:00:00,1.26,
2019-12-09 05:00:00 to 2019-12-09 06:00:00,1.437,
2019-12-09 06:00:00 to 2019-12-09 07:00:00,1.75,
2019-12-09 07:00:00 to 2019-12-09 08:00:00,1.653,
2019-12-09 08:00:00 to 2019-12-09 09:00:00,2.497,
2019-12-09 09:00:00 to 2019-12-09 10:00:00,1.9,
2019-12-09 10:00:00 to 2019-12-09 11:00:00,1.62,
2019-12-09 11:00:00 to 2019-12-09 12:00:00,1.33,
2019-12-09 12:00:00 to 2019-12-09 13:00:00,1.38,
2019-12-09 13:00:00 to 2019-12-09 14:00:00,1.647,
2019-12-09 14:00:00 to 2019-12-09 15:00:00,1.257,
2019-12-09 15:00:00 to 2019-12-09 16:00:00,1.443,
2019-12-09 16:00:00 to 2019-12-09 17:00:00,1.4,
2019-12-09 17:00:00 to 2019-12-09 18:00:00,3.663,
2019-12-09 18:00:00 to 2019-12-09 19:00:00,3.377,
2019-12-09 19:00:00 to 2019-12-09 20:00:00,2.637,
2019-12-09 20:00:00 to 2019-12-09 21:00:00,2.323,
2019-12-09 21:00:00 to 2019-12-09 22:00:00,2.417,
2019-12-09 22:00:00 to 2019-12-09 23:00:00,2.01,
2019-12-09 23:00:00 to 2019-12-10 00:00:00,1.327,
,,
Data for period starting: 2019-12-10 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-10 00:00:00 to 2019-12-10 01:00:00,1.473,
2019-12-10 01:00:00 to 2019-12-10 02:00:00,1.463,
2019-12-10 02:00:00 to 2019-12-10 03:00:00,1.217,
2019-12-10 03:00:00 to 2019-12-10 04:00:00,1.45,
2019-12-10 04:00:00 to 2019-12-10 05:00:00,1.227,
2019-12-10 05:00:00 to 2019-12-10 06:00:00,1.68,
2019-12-10 06:00:00 to 2019-12-10 07:00:00,1.91,
2019-12-10 07:00:00 to 2019-12-10 08:00:00,1.96,
2019-12-10 08:00:00 to 2019-12-10 09:00:00,1.703,
2019-12-10 09:00:00 to 2019-12-10 10:00:00,1.567,
2019-12-10 10:00:00 to 2019-12-10 11:00:00,1.563,
2019-12-10 11:00:00 to 2019-12-10 12:00:00,1.837,
2019-12-10 12:00:00 to 2019-12-10 13:00:00,1.42,
2019-12-10 13:00:00 to 2019-12-10 14:00:00,1.377,
2019-12-10 14:00:00 to 2019-12-10 15:00:00,2.053,
2019-12-10 15:00:00 to 2019-12-10 16:00:00,1.783,
2019-12-10 16:00:00 to 2019-12-10 17:00:00,2.69,
2019-12-10 17:00:00 to 2019-12-10 18:00:00,2.567,
2019-12-10 18:00:00 to 2019-12-10 19:00:00,3.543,
2019-12-10 19:00:00 to 2019-12-10 20:00:00,4.247,
2019-12-10 20:00:00 to 2019-12-10 21:00:00,2.89,
2019-12-10 21:00:00 to 2019-12-10 22:00:00,2.5,
2019-12-10 22:00:00 to 2019-12-10 23:00:00,2.42,
2019-12-10 23:00:00 to 2019-12-11 00:00:00,1.767,
,,
Data for period starting: 2019-12-11 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-11 00:00:00 to 2019-12-11 01:00:00,1.297,
2019-12-11 01:00:00 to 2019-12-11 02:00:00,1.78,
2019-12-11 02:00:00 to 2019-12-11 03:00:00,1.64,
2019-12-11 03:00:00 to 2019-12-11 04:00:00,1.397,
2019-12-11 04:00:00 to 2019-12-11 05:00:00,1.46,
2019-12-11 05:00:00 to 2019-12-11 06:00:00,1.217,
2019-12-11 06:00:00 to 2019-12-11 07:00:00,1.533,
2019-12-11 07:00:00 to 2019-12-11 08:00:00,1.683,
2019-12-11 08:00:00 to 2019-12-11 09:00:00,1.963,
2019-12-11 09:00:00 to 2019-12-11 10:00:00,1.627,
2019-12-11 10:00:00 to 2019-12-11 11:00:00,2.36,
2019-12-11 11:00:00 to 2019-12-11 12:00:00,1.667,
2019-12-11 12:00:00 to 2019-12-11 13:00:00,1.64,
2019-12-11 13:00:00 to 2019-12-11 14:00:00,1.593,
2019-12-11 14:00:00 to 2019-12-11 15:00:00,1.177,
2019-12-11 15:00:00 to 2019-12-11 16:00:00,1.2,
2019-12-11 16:00:00 to 2019-12-11 17:00:00,1.343,
2019-12-11 17:00:00 to 2019-12-11 18:00:00,1.563,
2019-12-11 18:00:00 to 2019-12-11 19:00:00,2.573,
2019-12-11 19:00:00 to 2019-12-11 20:00:00,2.707,
2019-12-11 20:00:00 to 2019-12-11 21:00:00,3.03,
2019-12-11 21:00:00 to 2019-12-11 22:00:00,2.94,
2019-12-11 22:00:00 to 2019-12-11 23:00:00,3.567,
2019-12-11 23:00:00 to 2019-12-12 00:00:00,1.907,
,,
Data for period starting: 2019-12-12 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-12 00:00:00 to 2019-12-12 01:00:00,1.717,
2019-12-12 01:00:00 to 2019-12-12 02:00:00,1.247,
2019-12-12 02:00:00 to 2019-12-12 03:00:00,1.193,
2019-12-12 03:00:00 to 2019-12-12 04:00:00,1.42,
2019-12-12 04:00:00 to 2019-12-12 05:00:00,1.453,
2019-12-12 05:00:00 to 2019-12-12 06:00:00,1.217,
2019-12-12 06:00:00 to 2019-12-12 07:00:00,2.103,
2019-12-12 07:00:00 to 2019-12-12 08:00:00,1.727,
2019-12-12 08:00:00 to 2019-12-12 09:00:00,1.193,
2019-12-12 09:00:00 to 2019-12-12 10:00:00,1.557,
2019-12-12 10:00:00 to 2019-12-12 11:00:00,2.317,
2019-12-12 11:00:00 to 2019-12-12 12:00:00,1.587,
2019-12-12 12:00:00 to 2019-12-12 13:00:00,1.63,
2019-12-12 13:00:00 to 2019-12-12 14:00:00,1.487,
2019-12-12 14:00:00 to 2019-12-12 15:00:00,1.353,
2019-12-12 15:00:00 to 2019-12-12 16:00:00,1.13,
2019-12-12 16:00:00 to 2019-12-12 17:00:00,1.16,
2019-12-12 17:00:00 to 2019-12-12 18:00:00,2.147,
2019-12-12 18:00:00 to 2019-12-12 19:00:00,2.417,
2019-12-12 19:00:00 to 2019-12-12 20:00:00,2.65,
2019-12-12 20:00:00 to 2019-12-12 21:00:00,4.093,
2019-12-12 21:00:00 to 2019-12-12 22:00:00,3.903,
2019-12-12 22:00:00 to 2019-12-12 23:00:00,2.823,
2019-12-12 23:00:00 to 2019-12-13 00:00:00,2.623,
,,
Data for period starting: 2019-12-13 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-13 00:00:00 to 2019-12-13 01:00:00,2.307,
2019-12-13 01:00:00 to 2019-12-13 02:00:00,1.37,
2019-12-13 02:00:00 to 2019-12-13 03:00:00,1.66,
2019-12-13 03:00:00 to 2019-12-13 04:00:00,1.327,
2019-12-13 04:00:00 to 2019-12-13 05:00:00,1.647,
2019-12-13 05:00:00 to 2019-12-13 06:00:00,1.423,
2019-12-13 06:00:00 to 2019-12-13 07:00:00,1.77,
2019-12-13 07:00:00 to 2019-12-13 08:00:00,2.433,
2019-12-13 08:00:00 to 2019-12-13 09:00:00,2.54,
2019-12-13 09:00:00 to 2019-12-13 10:00:00,1.35,
2019-12-13 10:00:00 to 2019-12-13 11:00:00,1.94,
2019-12-13 11:00:00 to 2019-12-13 12:00:00,1.6,
2019-12-13 12:00:00 to 2019-12-13 13:00:00,2.887,
2019-12-13 13:00:00 to 2019-12-13 14:00:00,2.217,
2019-12-13 14:00:00 to 2019-12-13 15:00:00,1.203,
2019-12-13 15:00:00 to 2019-12-13 16:00:00,1.04,
2019-12-13 16:00:00 to 2019-12-13 17:00:00,1.163,
2019-12-13 17:00:00 to 2019-12-13 18:00:00,1.42,
2019-12-13 18:00:00 to 2019-12-13 19:00:00,2.623,
2019-12-13 19:00:00 to 2019-12-13 20:00:00,3.003,
2019-12-13 20:00:00 to 2019-12-13 21:00:00,2.607,
2019-12-13 21:00:00 to 2019-12-13 22:00:00,2.31,
2019-12-13 22:00:00 to 2019-12-13 23:00:00,2.623,
2019-12-13 23:00:00 to 2019-12-14 00:00:00,2.157,
,,
Data for period starting: 2019-12-14 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-14 00:00:00 to 2019-12-14 01:00:00,1.27,
2019-12-14 01:00:00 to 2019-12-14 02:00:00,1.38,
2019-12-14 02:00:00 to 2019-12-14 03:00:00,1.543,
2019-12-14 03:00:00 to 2019-12-14 04:00:00,1.203,
2019-12-14 04:00:00 to 2019-12-14 05:00:00,1.223,
2019-12-14 05:00:00 to 2019-12-14 06:00:00,1.467,
2019-12-14 06:00:00 to 2019-12-14 07:00:00,1.773,
2019-12-14 07:00:00 to 2019-12-14 08:00:00,1.833,
2019-12-14 08:00:00 to 2019-12-14 09:00:00,1.267,
2019-12-14 09:00:00 to 2019-12-14 10:00:00,1.13,
2019-12-14 10:00:00 to 2019-12-14 11:00:00,1.16,
2019-12-14 11:00:00 to 2019-12-14 12:00:00,1.64,
2019-12-14 12:00:00 to 2019-12-14 13:00:00,1.52,
2019-12-14 13:00:00 to 2019-12-14 14:00:00,2.637,
2019-12-14 14:00:00 to 2019-12-14 15:00:00,1.41,
2019-12-14 15:00:00 to 2019-12-14 16:00:00,1.343,
2019-12-14 16:00:00 to 2019-12-14 17:00:00,2.007,
2019-12-14 17:00:00 to 2019-12-14 18:00:00,4.35,
2019-12-14 18:00:00 to 2019-12-14 19:00:00,2.61,
2019-12-14 19:00:00 to 2019-12-14 20:00:00,2.673,
2019-12-14 20:00:00 to 2019-12-14 21:00:00,2.643,
2019-12-14 21:00:00 to 2019-12-14 22:00:00,2.207,
2019-12-14 22:00:00 to 2019-12-14 23:00:00,1.71,
2019-12-14 23:00:00 to 2019-12-15 00:00:00,1.76,
,,
Data for period starting: 2019-12-15 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-15 00:00:00 to 2019-12-15 01:00:00,1.483,
2019-12-15 01:00:00 to 2019-12-15 02:00:00,1.157,
2019-12-15 02:00:00 to 2019-12-15 03:00:00,1.11,
2019-12-15 03:00:00 to 2019-12-15 04:00:00,1.163,
2019-12-15 04:00:00 to 2019-12-15 05:00:00,1.277,
2019-12-15 05:00:00 to 2019-12-15 06:00:00,1.483,
2019-12-15 06:00:00 to 2019-12-15 07:00:00,1.41,
2019-12-15 07:00:00 to 2019-12-15 08:00:00,1.657,
2019-12-15 08:00:00 to 2019-12-15 09:00:00,1.27,
2019-12-15 09:00:00 to 2019-12-15 10:00:00,1.26,
2019-12-15 10:00:00 to 2019-12-15 11:00:00,1.353,
2019-12-15 11:00:00 to 2019-12-15 12:00:00,3.13,
2019-12-15 12:00:00 to 2019-12-15 13:00:00,2.377,
2019-12-15 13:00:00 to 2019-12-15 14:00:00,2.863,
2019-12-15 14:00:00 to 2019-12-15 15:00:00,3.33,
2019-12-15 15:00:00 to 2019-12-15 16:00:00,3.077,
2019-12-15 16:00:00 to 2019-12-15 17:00:00,2.307,
2019-12-15 17:00:00 to 2019-12-15 18:00:00,2.423,
2019-12-15 18:00:00 to 2019-12-15 19:00:00,3.01,
2019-12-15 19:00:00 to 2019-12-15 20:00:00,2.61,
2019-12-15 20:00:00 to 2019-12-15 21:00:00,2.443,
2019-12-15 21:00:00 to 2019-12-15 22:00:00,2.52,
2019-12-15 22:00:00 to 2019-12-15 23:00:00,2.66,
2019-12-15 23:00:00 to 2019-12-16 00:00:00,1.99,
,,
Data for period starting: 2019-12-16 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-16 00:00:00 to 2019-12-16 01:00:00,1.17,
2019-12-16 01:00:00 to 2019-12-16 02:00:00,1.13,
2019-12-16 02:00:00 to 2019-12-16 03:00:00,1.09,
2019-12-16 03:00:00 to 2019-12-16 04:00:00,1.04,
2019-12-16 04:00:00 to 2019-12-16 05:00:00,1.35,
2019-12-16 05:00:00 to 2019-12-16 06:00:00,1.08,
2019-12-16 06:00:00 to 2019-12-16 07:00:00,1.58,
2019-12-16 07:00:00 to 2019-12-16 08:00:00,1.08,
2019-12-16 08:00:00 to 2019-12-16 09:00:00,1.2,
2019-12-16 09:00:00 to 2019-12-16 10:00:00,1,
2019-12-16 10:00:00 to 2019-12-16 11:00:00,1.18,
2019-12-16 11:00:00 to 2019-12-16 12:00:00,1.13,
2019-12-16 12:00:00 to 2019-12-16 13:00:00,1.85,
2019-12-16 13:00:00 to 2019-12-16 14:00:00,1.1,
2019-12-16 14:00:00 to 2019-12-16 15:00:00,1.56,
2019-12-16 15:00:00 to 2019-12-16 16:00:00,1.09,
2019-12-16 16:00:00 to 2019-12-16 17:00:00,1.21,
2019-12-16 17:00:00 to 2019-12-16 18:00:00,1.59,
2019-12-16 18:00:00 to 2019-12-16 19:00:00,2.16,
2019-12-16 19:00:00 to 2019-12-16 20:00:00,5.8,
2019-12-16 20:00:00 to 2019-12-16 21:00:00,5.04,
2019-12-16 21:00:00 to 2019-12-16 22:00:00,2.67,
2019-12-16 22:00:00 to 2019-12-16 23:00:00,1.15,
2019-12-16 23:00:00 to 2019-12-17 00:00:00,0.99,
,,
Data for period starting: 2019-12-17 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-17 00:00:00 to 2019-12-17 01:00:00,1.7,
2019-12-17 01:00:00 to 2019-12-17 02:00:00,1,
2019-12-17 02:00:00 to 2019-12-17 03:00:00,1.05,
2019-12-17 03:00:00 to 2019-12-17 04:00:00,1.06,
2019-12-17 04:00:00 to 2019-12-17 05:00:00,1.72,
2019-12-17 05:00:00 to 2019-12-17 06:00:00,0.99,
2019-12-17 06:00:00 to 2019-12-17 07:00:00,0.94,
2019-12-17 07:00:00 to 2019-12-17 08:00:00,1.65,
2019-12-17 08:00:00 to 2019-12-17 09:00:00,2.36,
2019-12-17 09:00:00 to 2019-12-17 10:00:00,0.93,
2019-12-17 10:00:00 to 2019-12-17 11:00:00,0.88,
2019-12-17 11:00:00 to 2019-12-17 12:00:00,0.86,
2019-12-17 12:00:00 to 2019-12-17 13:00:00,0.9,
2019-12-17 13:00:00 to 2019-12-17 14:00:00,0.8,
2019-12-17 14:00:00 to 2019-12-17 15:00:00,1.27,
2019-12-17 15:00:00 to 2019-12-17 16:00:00,1.65,
2019-12-17 16:00:00 to 2019-12-17 17:00:00,2.76,
2019-12-17 17:00:00 to 2019-12-17 18:00:00,2.64,
2019-12-17 18:00:00 to 2019-12-17 19:00:00,2.6,
2019-12-17 19:00:00 to 2019-12-17 20:00:00,3.12,
2019-12-17 20:00:00 to 2019-12-17 21:00:00,2.47,
2019-12-17 21:00:00 to 2019-12-17 22:00:00,3.08,
2019-12-17 22:00:00 to 2019-12-17 23:00:00,1.66,
2019-12-17 23:00:00 to 2019-12-18 00:00:00,1.02,
,,
Data for period starting: 2019-12-18 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-18 00:00:00 to 2019-12-18 01:00:00,1.08,
2019-12-18 01:00:00 to 2019-12-18 02:00:00,1.8,
2019-12-18 02:00:00 to 2019-12-18 03:00:00,1.23,
2019-12-18 03:00:00 to 2019-12-18 04:00:00,1,
2019-12-18 04:00:00 to 2019-12-18 05:00:00,1.09,
2019-12-18 05:00:00 to 2019-12-18 06:00:00,1.05,
2019-12-18 06:00:00 to 2019-12-18 07:00:00,1.69,
2019-12-18 07:00:00 to 2019-12-18 08:00:00,1.65,
2019-12-18 08:00:00 to 2019-12-18 09:00:00,4.4,
2019-12-18 09:00:00 to 2019-12-18 10:00:00,1.58,
2019-12-18 10:00:00 to 2019-12-18 11:00:00,0.81,
2019-12-18 11:00:00 to 2019-12-18 12:00:00,1.01,
2019-12-18 12:00:00 to 2019-12-18 13:00:00,1.44,
2019-12-18 13:00:00 to 2019-12-18 14:00:00,1,
2019-12-18 14:00:00 to 2019-12-18 15:00:00,1.77,
2019-12-18 15:00:00 to 2019-12-18 16:00:00,1.8,
2019-12-18 16:00:00 to 2019-12-18 17:00:00,1.63,
2019-12-18 17:00:00 to 2019-12-18 18:00:00,1.2,
2019-12-18 18:00:00 to 2019-12-18 19:00:00,1.7,
2019-12-18 19:00:00 to 2019-12-18 20:00:00,3.76,
2019-12-18 20:00:00 to 2019-12-18 21:00:00,4.24,
2019-12-18 21:00:00 to 2019-12-18 22:00:00,4.26,
2019-12-18 22:00:00 to 2019-12-18 23:00:00,1.19,
2019-12-18 23:00:00 to 2019-12-19 00:00:00,1.13,
,,
Data for period starting: 2019-12-19 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-19 00:00:00 to 2019-12-19 01:00:00,1.06,
